SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,0,27.787519454956055,2.1893727779388428,1340.0,77.68125915527344,7,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,1,27.67178726196289,0.600764274597168,1859.0,77.84046936035156,18,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,2,27.386451721191406,0.16519641876220703,1860.0,77.49397277832031,29,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,3,27.386451721191406,0.1659705638885498,1988.0,77.49397277832031,29,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,4,27.266149520874023,0.17932772636413574,1670.0,77.57806396484375,40,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,5,27.004993438720703,0.14245915412902832,1919.0,77.56090545654297,51,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,6,26.855289459228516,0.12039828300476074,1839.0,77.603759765625,62,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,7,26.855289459228516,0.10104489326477051,2078.0,77.603759765625,62,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,8,26.498987197875977,0.13074851036071777,2619.0,77.6668472290039,40,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,9,26.498987197875977,0.14448833465576172,3046.0,77.6668472290039,40,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,10,26.498987197875977,0.13720178604125977,3596.0,77.6668472290039,40,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,11,26.498987197875977,0.13333630561828613,3993.0,77.6668472290039,40,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,12,26.46204948425293,0.15375947952270508,4524.0,77.60279846191406,62,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,13,26.46204948425293,0.11293935775756836,4332.0,77.60279846191406,62,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,14,26.41669464111328,0.1312408447265625,4932.0,77.64751434326172,73,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,15,26.41669464111328,0.14595508575439453,5088.0,77.64751434326172,73,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,16,26.41669464111328,0.10403156280517578,5400.0,77.64751434326172,73,1
SLIM+SIG2,cd9705db-84df-11f0-83a6-b01041683344,ppb,74,17,26.38850212097168,0.13433241844177246,5626.0,77.52224731445312,73,1
