timestamp,dataset_name,training_rmse,validation_rmse,test_rmse,nodes_count,execution_type
2025-10-04 13:02:03,parkinson_updrs,tensor(10.8374),tensor(10.8524),10.915020942687988,102,slim
2025-10-04 13:02:27,parkinson_updrs,tensor(11.8356),tensor(11.7385),11.904929161071777,44,slim pareto
2025-10-04 13:02:31,parkinson_updrs,10.105626106262207,10.139822959899902,10.065000534057617,89,slim linear scaling
2025-10-04 13:02:53,parkinson_updrs,10.136052131652832,10.171704292297363,10.08498477935791,44,slim linear scaling pareto
2025-10-04 13:02:55,ppb,tensor(39.8901),tensor(42.5747),40.265628814697266,94,slim
2025-10-04 13:03:19,ppb,tensor(42.4048),tensor(45.0543),42.95216751098633,55,slim pareto
2025-10-04 13:03:22,ppb,23.302547454833984,27.367637634277344,31.67007827758789,81,slim linear scaling
2025-10-04 13:03:44,ppb,26.409507751464844,28.2900390625,30.73499298095703,20,slim linear scaling pareto
2025-10-04 13:03:46,resid_build_sale_price,tensor(133.0900),tensor(115.1651),123.02056884765625,94,slim
2025-10-04 13:04:07,resid_build_sale_price,tensor(133.8749),tensor(115.6521),124.13912963867188,29,slim pareto
2025-10-04 13:04:10,resid_build_sale_price,105.59944152832031,152.29539489746094,227.82861328125,94,slim linear scaling
2025-10-04 13:04:32,resid_build_sale_price,105.81400299072266,152.3592529296875,227.80714416503906,29,slim linear scaling pareto
2025-10-04 13:10:05,airfoil,tensor(61.9024),tensor(59.9808),59.90431213378906,121,slim
2025-10-04 13:10:39,airfoil,tensor(65.1335),tensor(63.8178),63.72394561767578,73,slim pareto
2025-10-04 13:10:42,airfoil,5.541845321655273,5.352716445922852,5.4204583168029785,116,slim linear scaling
2025-10-04 13:11:08,airfoil,5.5728044509887695,5.400678634643555,5.451717853546143,67,slim linear scaling pareto
2025-10-04 13:11:11,bike_sharing,tensor(0.1215),tensor(0.1230),0.1344815045595169,65,slim
2025-10-04 13:11:39,bike_sharing,tensor(0.6010),tensor(0.5759),0.6013346910476685,26,slim pareto
2025-10-04 13:11:44,bike_sharing,0.022995764389634132,0.026048408821225166,0.12849918007850647,76,slim linear scaling
2025-10-04 13:12:10,bike_sharing,0.08283384889364243,0.09121784567832947,0.17814549803733826,56,slim linear scaling pareto
2025-10-04 13:12:12,bioavailability,tensor(44.6210),tensor(41.5945),48.09634780883789,94,slim
2025-10-04 13:12:38,bioavailability,tensor(46.8405),tensor(43.9087),50.28085708618164,42,slim pareto
2025-10-04 13:12:43,bioavailability,27.127729415893555,32.19375991821289,29.426755905151367,83,slim linear scaling
2025-10-04 13:13:10,bioavailability,29.0827579498291,34.77857971191406,28.516956329345703,42,slim linear scaling pareto
2025-10-04 13:13:12,boston,tensor(8.7717),tensor(8.4479),9.38286018371582,91,slim
2025-10-04 13:13:37,boston,tensor(9.3672),tensor(9.0001),9.878207206726074,46,slim pareto
2025-10-04 13:13:41,boston,4.7425079345703125,5.634884357452393,4.838901519775391,87,slim linear scaling
2025-10-04 13:14:06,boston,4.923334121704102,5.935638427734375,4.99908447265625,59,slim linear scaling pareto
2025-10-04 13:14:08,breast_cancer,tensor(0.3272),tensor(0.3502),0.38198745250701904,16,slim
2025-10-04 13:14:31,breast_cancer,tensor(0.4002),tensor(0.4403),0.44505399465560913,3,slim pareto
2025-10-04 13:14:35,breast_cancer,0.23269730806350708,0.24544261395931244,0.28018617630004883,83,slim linear scaling
2025-10-04 13:15:02,breast_cancer,0.2492637187242508,0.2705893814563751,0.2922961711883545,29,slim linear scaling pareto
2025-10-04 13:15:04,concrete_slump,tensor(9.8745),tensor(9.5142),8.597747802734375,119,slim
2025-10-04 13:15:30,concrete_slump,tensor(10.7647),tensor(9.0531),9.645539283752441,69,slim pareto
2025-10-04 13:15:34,concrete_slump,7.5223708152771,27.236083984375,28.430410385131836,43,slim linear scaling
2025-10-04 13:15:58,concrete_slump,7.570370674133301,7.180405139923096,6.147562503814697,39,slim linear scaling pareto
2025-10-04 13:16:00,concrete_strength,tensor(22.7885),tensor(22.3566),23.15975570678711,113,slim
2025-10-04 13:16:27,concrete_strength,tensor(24.3972),tensor(24.0079),24.772863388061523,85,slim pareto
2025-10-04 13:16:31,concrete_strength,12.770580291748047,11.97909927368164,11.85773754119873,129,slim linear scaling
2025-10-04 13:16:56,concrete_strength,12.88645076751709,12.107601165771484,11.950321197509766,69,slim linear scaling pareto
2025-10-04 13:16:59,diabetes,tensor(147.6005),tensor(154.2582),144.63931274414062,114,slim
2025-10-04 13:17:24,diabetes,tensor(151.3643),tensor(158.1330),148.41421508789062,37,slim pareto
2025-10-04 13:17:28,diabetes,58.463069915771484,63.32432174682617,59.39926528930664,102,slim linear scaling
2025-10-04 13:17:51,diabetes,61.00733184814453,65.66207885742188,60.016876220703125,46,slim linear scaling pareto
2025-10-04 13:17:53,efficiency_cooling,tensor(8.4438),tensor(7.6765),7.357998847961426,123,slim
2025-10-04 13:18:35,efficiency_cooling,tensor(9.9766),tensor(8.9812),8.808870315551758,80,slim pareto
2025-10-04 13:18:41,efficiency_cooling,3.8479788303375244,3.8376972675323486,3.453808307647705,101,slim linear scaling
2025-10-04 13:19:07,efficiency_cooling,3.857999801635742,3.8443126678466797,3.458564281463623,50,slim linear scaling pareto
2025-10-04 13:19:09,efficiency_heating,tensor(8.0502),tensor(7.0539),7.199714660644531,121,slim
2025-10-04 13:19:34,efficiency_heating,tensor(9.1078),tensor(7.9227),8.196085929870605,88,slim pareto
2025-10-04 13:19:38,efficiency_heating,3.4989094734191895,3.3992936611175537,3.6253416538238525,98,slim linear scaling
2025-10-04 13:20:06,efficiency_heating,4.163833141326904,3.8776772022247314,3.7724339962005615,78,slim linear scaling pareto
2025-10-04 13:20:09,forest_fires,tensor(1.3228),tensor(1.5121),1.4714795351028442,42,slim
2025-10-04 13:20:34,forest_fires,tensor(1.3344),tensor(1.4729),1.4643584489822388,29,slim pareto
2025-10-04 13:20:37,forest_fires,1.2814855575561523,1.5459511280059814,1.502322793006897,83,slim linear scaling
2025-10-04 13:21:01,forest_fires,1.297234296798706,1.4878184795379639,1.469778060913086,68,slim linear scaling pareto
2025-10-04 13:21:05,istanbul,tensor(0.0186),tensor(0.0194),0.021860072389245033,5,slim
2025-10-04 13:21:27,istanbul,tensor(0.0186),tensor(0.0194),0.021860072389245033,5,slim pareto
2025-10-04 13:21:31,istanbul,0.013229605741798878,0.014706202782690525,0.014363761991262436,78,slim linear scaling
2025-10-04 13:21:57,istanbul,0.01475086621940136,0.015105635859072208,0.015843553468585014,3,slim linear scaling pareto
2025-10-04 13:22:00,parkinson_updrs,tensor(10.8374),tensor(10.8524),10.915020942687988,102,slim
2025-10-04 13:22:32,parkinson_updrs,tensor(11.8356),tensor(11.7385),11.904929161071777,44,slim pareto
2025-10-04 13:22:37,parkinson_updrs,10.105626106262207,10.139822959899902,10.065000534057617,89,slim linear scaling
2025-10-04 13:23:02,parkinson_updrs,10.146730422973633,10.185310363769531,10.088298797607422,29,slim linear scaling pareto
2025-10-04 13:23:05,ppb,tensor(39.8901),tensor(42.5747),40.265628814697266,94,slim
2025-10-04 13:23:34,ppb,tensor(42.4048),tensor(45.0543),42.95216751098633,55,slim pareto
2025-10-04 13:23:38,ppb,23.532651901245117,26.64937400817871,32.330589294433594,94,slim linear scaling
2025-10-04 13:24:05,ppb,26.275558471679688,30.955963134765625,30.948442459106445,33,slim linear scaling pareto
2025-10-04 13:24:07,resid_build_sale_price,tensor(133.0900),tensor(115.1651),123.02056884765625,94,slim
