timestamp,dataset_name,training_rmse,validation_rmse,test_rmse,nodes_count,execution_type
2025-09-12 18:26:02,efficiency_cooling,tensor(8.4140),tensor(7.6968),7.366678714752197,136,slim oms pareto
2025-09-12 18:26:05,efficiency_cooling,3.84369158744812,tensor(3.8350),3.454313039779663,133,slim linear scaling
2025-09-12 18:26:07,efficiency_cooling,3.84369158744812,tensor(3.8350),3.454313039779663,133,slim linear scaling oms
2025-09-12 18:26:29,efficiency_cooling,3.8443715572357178,tensor(3.8358),3.454050302505493,134,slim linear scaling oms pareto
2025-09-12 18:26:31,efficiency_heating,tensor(7.8315),tensor(6.9613),7.032989025115967,142,slim
2025-09-12 18:26:34,efficiency_heating,tensor(7.8315),tensor(6.9613),7.032989025115967,142,slim oms
2025-09-12 18:26:59,efficiency_heating,tensor(8.3412),tensor(7.3972),7.510143280029297,127,slim oms pareto
2025-09-12 18:27:01,efficiency_heating,4.144570827484131,tensor(3.8624),3.7591519355773926,126,slim linear scaling
2025-09-12 18:27:04,efficiency_heating,4.144570827484131,tensor(3.8624),3.7591519355773926,126,slim linear scaling oms
2025-09-12 18:27:26,efficiency_heating,4.149160385131836,tensor(3.8675),3.763012647628784,126,slim linear scaling oms pareto
2025-09-12 18:27:29,forest_fires,tensor(1.2955),tensor(1.5274),1.5095423460006714,120,slim
2025-09-12 18:27:32,forest_fires,tensor(1.2955),tensor(1.5274),1.5095423460006714,120,slim oms
2025-09-12 18:27:52,forest_fires,tensor(1.3095),tensor(1.4955),1.47589910030365,94,slim oms pareto
2025-09-12 18:27:55,forest_fires,1.3114588260650635,tensor(1.4944),1.482947826385498,124,slim linear scaling
2025-09-12 18:27:57,forest_fires,1.3114588260650635,tensor(1.4944),1.4829480648040771,124,slim linear scaling oms
2025-09-12 18:28:18,forest_fires,1.319467544555664,tensor(1.4860),1.4910213947296143,124,slim linear scaling oms pareto
2025-09-12 18:28:21,istanbul,tensor(0.0160),tensor(0.0155),0.017567161470651627,33,slim
2025-09-12 18:28:24,istanbul,tensor(0.0160),tensor(0.0155),0.017567161470651627,33,slim oms
2025-09-12 18:28:44,istanbul,tensor(0.0162),tensor(0.0163),0.017384380102157593,22,slim oms pareto
2025-09-12 18:28:47,istanbul,0.014347678981721401,tensor(0.0147),0.015141420997679234,24,slim linear scaling
2025-09-12 18:28:50,istanbul,0.014347678050398827,tensor(0.0147),0.015141421929001808,24,slim linear scaling oms
2025-09-12 18:29:09,istanbul,0.014226104132831097,tensor(0.0146),0.014952510595321655,16,slim linear scaling oms pareto
2025-09-12 18:29:12,parkinson_updrs,tensor(10.7698),tensor(10.8054),10.841853141784668,136,slim
2025-09-12 18:29:15,parkinson_updrs,tensor(10.7698),tensor(10.8054),10.841853141784668,136,slim oms
2025-09-12 18:29:39,parkinson_updrs,tensor(10.8282),tensor(10.8596),10.911955833435059,113,slim oms pareto
2025-09-12 18:29:43,parkinson_updrs,10.10288143157959,tensor(10.1454),10.036746978759766,134,slim linear scaling
2025-09-12 18:29:46,parkinson_updrs,10.10288143157959,tensor(10.1454),10.036746978759766,134,slim linear scaling oms
2025-09-12 18:30:08,parkinson_updrs,10.116654396057129,tensor(10.1428),10.080995559692383,134,slim linear scaling oms pareto
