timestamp,dataset_name,training_rmse,validation_rmse,test_rmse,nodes_count,execution_type
2025-09-21 12:47:33,efficiency_heating,tensor(8.0595),tensor(7.3524),7.358227252960205,170,slim linear scaling
2025-09-21 12:47:38,efficiency_heating,tensor(3.3498),tensor(3.2527),3.4879672527313232,136,slim linear scaling oms
2025-09-21 12:48:10,efficiency_heating,tensor(3.4965),tensor(3.4379),3.5907435417175293,123,slim linear scaling oms pareto
2025-09-21 12:48:13,forest_fires,tensor(1.2921),tensor(1.5248),1.5150806903839111,166,slim
2025-09-21 12:48:16,forest_fires,tensor(1.2696),tensor(1.5740),1.762939214706421,132,slim oms
2025-09-21 12:48:44,forest_fires,tensor(1.2850),tensor(1.5656),1.5137392282485962,134,slim oms pareto
2025-09-21 12:48:49,forest_fires,tensor(1.2921),tensor(1.5388),1.5302823781967163,166,slim linear scaling
2025-09-21 12:48:54,forest_fires,tensor(1.2696),tensor(1.5892),1.814416527748108,132,slim linear scaling oms
2025-09-21 12:49:25,forest_fires,tensor(1.2850),tensor(1.5760),1.5229169130325317,134,slim linear scaling oms pareto
2025-09-21 12:49:29,istanbul,tensor(0.0135),tensor(0.0150),0.015234720893204212,92,slim
2025-09-21 12:49:32,istanbul,tensor(0.0127),tensor(0.0161),0.014347396790981293,149,slim oms
2025-09-21 12:50:01,istanbul,tensor(0.0129),tensor(0.0149),0.014131564646959305,148,slim oms pareto
2025-09-21 12:50:06,istanbul,tensor(0.0135),tensor(0.0151),0.015215449966490269,92,slim linear scaling
2025-09-21 12:50:11,istanbul,tensor(0.0127),tensor(0.0161),0.014406959526240826,149,slim linear scaling oms
2025-09-21 12:50:40,istanbul,tensor(0.0129),tensor(0.0149),0.014057813212275505,148,slim linear scaling oms pareto
2025-09-21 12:50:45,parkinson_updrs,tensor(10.8332),tensor(10.8511),10.923823356628418,142,slim
2025-09-21 12:50:48,parkinson_updrs,tensor(10.1866),tensor(10.2233),10.010257720947266,178,slim oms
2025-09-21 12:51:16,parkinson_updrs,tensor(10.2711),tensor(10.2959),10.07179069519043,148,slim oms pareto
2025-09-21 12:51:24,parkinson_updrs,tensor(10.8332),tensor(10.5382),10.473146438598633,142,slim linear scaling
2025-09-21 12:51:29,parkinson_updrs,tensor(10.1866),tensor(10.2151),9.967641830444336,178,slim linear scaling oms
2025-09-21 12:51:59,parkinson_updrs,tensor(10.2711),tensor(10.2941),10.067241668701172,148,slim linear scaling oms pareto
2025-09-21 12:52:02,ppb,tensor(39.4183),tensor(42.1795),39.84884262084961,124,slim
2025-09-21 12:52:06,ppb,tensor(19.5116),tensor(30.3424),29.94620132446289,128,slim oms
2025-09-21 12:52:38,ppb,tensor(22.8654),tensor(31.1600),29.05841064453125,124,slim oms pareto
2025-09-21 12:52:49,ppb,tensor(39.4183),tensor(33.0879),29.91200828552246,124,slim linear scaling
2025-09-21 12:53:03,ppb,tensor(19.5116),tensor(30.8383),30.816099166870117,128,slim linear scaling oms
2025-09-21 12:53:36,ppb,tensor(22.8654),tensor(31.4378),29.34881591796875,124,slim linear scaling oms pareto
2025-09-21 12:53:39,resid_build_sale_price,tensor(132.6306),tensor(114.9087),122.45071411132812,124,slim
2025-09-21 12:53:43,resid_build_sale_price,tensor(91.2682),tensor(81.9587),74.94937133789062,117,slim oms
2025-09-21 12:54:12,resid_build_sale_price,tensor(95.2493),tensor(86.4413),81.27465057373047,128,slim oms pareto
2025-09-21 12:54:16,resid_build_sale_price,tensor(132.6306),tensor(103.2918),99.19560241699219,124,slim linear scaling
2025-09-21 12:54:21,resid_build_sale_price,tensor(91.2682),tensor(81.6527),70.91663360595703,117,slim linear scaling oms
2025-09-21 12:54:50,resid_build_sale_price,tensor(95.2493),tensor(86.6894),80.2829360961914,128,slim linear scaling oms pareto
2025-09-21 13:02:39,airfoil,tensor(61.7228),tensor(59.8017),59.707359313964844,149,slim
2025-09-21 13:02:43,airfoil,tensor(4.5664),tensor(4.6702),4.586551189422607,167,slim oms
2025-09-21 13:03:15,airfoil,tensor(6.0595),tensor(6.0260),5.9449782371521,187,slim oms pareto
2025-09-21 13:03:24,airfoil,tensor(61.7228),tensor(5.8670),6.043084621429443,149,slim linear scaling
