dataset,individual,run,fitness,size
bike_sharing,best_size,0,880.2268676757812,39
bike_sharing,best_size,1,2.053208827972412,27
bike_sharing,best_size,2,0.5034112930297852,25
bike_sharing,best_size,3,1.0,5
bike_sharing,best_size,4,0.0,3
bike_sharing,best_size,5,3.0,5
bike_sharing,best_size,6,824.1157836914062,35
bike_sharing,best_size,7,816.6990966796875,35
bike_sharing,best_size,8,138241120.0,39
bike_sharing,best_size,9,795.7907104492188,29
bike_sharing,best_size,10,859.2994995117188,37
bike_sharing,best_size,11,906.271728515625,31
bike_sharing,best_size,12,849.9850463867188,37
bike_sharing,best_size,13,0.0,3
bike_sharing,best_size,14,867.3273315429688,29
bike_sharing,best_size,15,866.1797485351562,35
bike_sharing,best_size,16,7.663720607757568,43
bike_sharing,best_size,17,768.3135986328125,39
bike_sharing,best_size,18,880.1731567382812,39
bike_sharing,best_size,19,846.9874267578125,33
bike_sharing,best_size,20,866.5778198242188,27
bike_sharing,best_size,21,848.4697875976562,35
bike_sharing,best_size,22,0.0,3
bike_sharing,best_size,23,852.597412109375,39
bike_sharing,best_size,24,864.3977661132812,33
bike_sharing,best_size,25,871.9807739257812,35
bike_sharing,best_size,26,842.3754272460938,29
bike_sharing,best_size,27,848.6900634765625,39
bike_sharing,best_size,28,869.0032958984375,35
bike_sharing,best_size,29,864.4384155273438,41
bike_sharing,optimal_compromise,0,851.9534301757812,41
bike_sharing,optimal_compromise,1,2.053208827972412,27
bike_sharing,optimal_compromise,2,0.5034112930297852,25
bike_sharing,optimal_compromise,3,1.0,5
bike_sharing,optimal_compromise,4,0.0,3
bike_sharing,optimal_compromise,5,3.0,5
bike_sharing,optimal_compromise,6,802.9244995117188,43
bike_sharing,optimal_compromise,7,815.2767333984375,43
bike_sharing,optimal_compromise,8,138241120.0,43
bike_sharing,optimal_compromise,9,734.4933471679688,33
bike_sharing,optimal_compromise,10,863.059814453125,43
bike_sharing,optimal_compromise,11,867.7310791015625,39
bike_sharing,optimal_compromise,12,864.5430908203125,39
bike_sharing,optimal_compromise,13,0.0,3
bike_sharing,optimal_compromise,14,848.9216918945312,35
bike_sharing,optimal_compromise,15,860.958740234375,43
bike_sharing,optimal_compromise,16,7.531241416931152,49
bike_sharing,optimal_compromise,17,751.470458984375,43
bike_sharing,optimal_compromise,18,828.7566528320312,47
bike_sharing,optimal_compromise,19,849.6309204101562,37
bike_sharing,optimal_compromise,20,848.0677490234375,29
bike_sharing,optimal_compromise,21,838.9637451171875,39
bike_sharing,optimal_compromise,22,0.0,3
bike_sharing,optimal_compromise,23,864.22314453125,47
bike_sharing,optimal_compromise,24,857.0897216796875,37
bike_sharing,optimal_compromise,25,876.875,43
bike_sharing,optimal_compromise,26,841.2745361328125,35
bike_sharing,optimal_compromise,27,836.6677856445312,45
bike_sharing,optimal_compromise,28,849.7823486328125,39
bike_sharing,optimal_compromise,29,862.0769653320312,53
bioavailability,best_fitness,0,42.06066131591797,99
bioavailability,best_fitness,1,62.39738845825195,55
bioavailability,best_fitness,2,44.77518081665039,49
bioavailability,best_fitness,3,30.505773544311523,47
bioavailability,best_fitness,4,51.669960021972656,43
bioavailability,best_fitness,5,248035520.0,49
bioavailability,best_fitness,6,32.72917175292969,43
bioavailability,best_fitness,7,41.77635955810547,55
bioavailability,best_fitness,8,40.77547836303711,71
bioavailability,best_fitness,9,56.48990249633789,43
bioavailability,best_fitness,10,60.72648239135742,45
bioavailability,best_fitness,11,45.663089752197266,71
bioavailability,best_fitness,12,56.1584358215332,99
bioavailability,best_fitness,13,47.14527130126953,45
bioavailability,best_fitness,14,47.370216369628906,43
bioavailability,best_fitness,15,51.39712142944336,43
bioavailability,best_fitness,16,31.175912857055664,59
bioavailability,best_fitness,17,50.532569885253906,43
bioavailability,best_fitness,18,34.009727478027344,43
